entropy,shap_distance,zdcs,prediction_prob,attack_category
0.21680317849115335,0.5270648002624512,0.3719339893768023,0.9654327,Exploits
0.003930895594867433,0.49476414918899536,0.2493475223919314,0.9997011,Exploits
0.01375382208347527,0.453413188457489,0.23358350527048213,0.9987607,Exploits
0.004871433442556562,0.48880481719970703,0.2468381253211318,0.9996195,Exploits
0.05114722653334565,0.46214359998703003,0.25664541326018786,0.99423885,Exploits
0.004274282806471693,0.44800394773483276,0.22613911527065222,0.9996716,Exploits
0.010579985720115545,0.431193470954895,0.22088672833750528,0.99908257,Exploits
0.01332684156234685,0.46515965461730957,0.23924324808982822,0.9988048,Exploits
0.04327936422167388,0.48816603422164917,0.26572269922166153,0.9952781,Exploits
0.0007379257417197033,0.1742430329322815,0.0874904793370006,0.9999534,Exploits
0.01568369180977078,0.4124714136123657,0.21407755271106826,0.99855846,Exploits
0.017625327567891334,0.4120100140571594,0.21481767081252537,0.9983505,Exploits
0.00928213611236734,0.4987561106681824,0.2540191233902749,0.9992099,Exploits
0.00570719791418344,0.37735557556152344,0.19153138673785344,0.99954504,Exploits
0.4056281333486195,0.6662100553512573,0.5359190943499385,0.9190185,Exploits
0.0050086020350534055,0.3526124954223633,0.17881054872870833,0.9996074,Exploits
0.030012404868574323,0.4471944570541382,0.23860343096135625,0.9969344,Exploits
0.0004676916193828309,0.08497577905654907,0.04272173533796595,0.99997175,Exploits
0.03212931782021328,0.4718056321144104,0.25196747496731187,0.99667895,Exploits
0.001831039996748282,0.3183016777038574,0.16006635885030285,0.9998727,Exploits
0.10925556909843595,0.4810837507247925,0.2951696599116142,0.9855122,Exploits
0.03437550529349375,0.4624035954475403,0.24838955037051702,0.99640405,Exploits
0.03236409294924345,0.5153847336769104,0.27387441331307694,0.9966504,Exploits
0.005748862054969415,0.49026381969451904,0.24800634087474424,0.9995413,Exploits
0.027864137329899945,0.4793354868888855,0.2535998121093927,0.99718994,Exploits
0.001871089952712536,0.10615181922912598,0.05401145459091926,0.9998696,Exploits
0.003169311069858896,0.43826085329055786,0.22071508218020838,0.9997652,Exploits
0.006331566820189038,0.4081757664680481,0.20725366664411857,0.99948835,Exploits
0.002651768078954802,0.267486035823822,0.1350689019513884,0.99980766,Exploits
0.011297666634937127,0.4551195502281189,0.23320860843152802,0.99901104,Exploits
0.0035670384169671195,0.4366787075996399,0.2201228730083035,0.99973196,Exploits
0.008313261099816028,0.5166786909103394,0.2624959760050777,0.9993031,Exploits
0.9325269092480839,0.7301312685012817,0.8313290888746828,0.6517153,Exploits
0.01784706023135959,0.4765571355819702,0.2472020979066649,0.9983265,Exploits
0.0005178568928322801,0.07978081703186035,0.040149336962346314,0.9999684,Exploits
0.10391235835685182,0.48259323835372925,0.29325279835529056,0.98638344,Exploits
0.006000554633663755,0.5036911964416504,0.2548458755376571,0.9995185,Exploits
0.0011062183589038413,0.09794610738754272,0.049526162873223284,0.99992716,Fuzzers
0.4285963303800222,0.4749636650085449,0.45177999769428356,0.9123442,Fuzzers
0.10698421572632219,0.3021107316017151,0.20454747366401865,0.98588413,Fuzzers
0.7386451915029613,0.6610954999923706,0.6998703457476659,0.7914795,Fuzzers
0.8552361001325037,0.6235632300376892,0.7393996650850965,0.7201575,Fuzzers
0.0015064726249315531,0.0850638747215271,0.04328517367322933,0.9998975,Fuzzers
0.5820568797015335,0.36073535680770874,0.47139611825462113,0.86083156,Fuzzers
0.6739589048777909,0.655492901802063,0.6647259033399269,0.82277936,Fuzzers
0.7977459975760604,0.5174762010574341,0.6576110993167472,0.7583666,Fuzzers
0.9822166526833193,0.7044912576675415,0.8433539551754303,0.5783446,Fuzzers
0.9521947592094293,0.7149354219436646,0.8335650905765469,0.62800086,Fuzzers
0.1690682758569502,0.5132098197937012,0.34113904782532567,0.9749229,Fuzzers
0.8450482778520181,0.715035080909729,0.7800416793808735,0.27251354,Fuzzers
0.9976704117505731,0.5060559511184692,0.7518631814345211,0.52840644,Fuzzers
0.8945204632339119,0.7275077104568481,0.81101408684538,0.68882906,Fuzzers
0.9741308883530042,0.8466676473617554,0.9103992678573798,0.40559745,Fuzzers
0.911841781906885,0.6390941143035889,0.7754679481052369,0.6729905,Fuzzers
0.5044375407271425,0.6424543857574463,0.5734459632422944,0.88849545,Fuzzers
0.8798730448252282,0.6341493129730225,0.7570111788991254,0.70115614,Fuzzers
0.1235458225369403,0.45350438356399536,0.28852510305046786,0.9831198,Fuzzers
0.0030121283322715083,0.4412879943847656,0.22215006135851856,0.9997782,Fuzzers
0.24789798573245087,0.5402094125747681,0.39405369915360944,0.9587712,Fuzzers
0.0018248687755341188,0.12045854330062866,0.06114170603808139,0.99987316,Fuzzers
0.2875638493491355,0.4943498969078064,0.39095687312847094,0.94972503,Fuzzers
0.37833078902969824,0.6295385956764221,0.5039346923530602,0.9266423,Fuzzers
0.36735244849452175,0.5639212131500244,0.4656368308222731,0.9296167,Fuzzers
0.8244371890420156,0.776584267616272,0.8005107283291437,0.74152446,Fuzzers
0.9772546092406255,0.47001153230667114,0.7236330707736482,0.58855206,Fuzzers
0.17430986634970577,1.0195404291152954,0.5969251477325006,0.026075158,Fuzzers
0.26721309927687664,0.571609616279602,0.41941135777823935,0.9544434,Fuzzers
0.26090619450009844,0.31882911920547485,0.28986765685278665,0.9558726,Fuzzers
0.002769151780578316,0.10660827159881592,0.05468871168969712,0.9997981,Fuzzers
0.0013330412217773945,0.28265297412872314,0.14199300767525028,0.9999105,Fuzzers
0.931525884228737,0.6765569448471069,0.804041414537922,0.34718168,Fuzzers
0.7537172350766252,0.6466658115386963,0.7001915233076608,0.7835041,Fuzzers
0.8746108056654534,0.8232872486114502,0.8489490271384518,0.29461697,Fuzzers
0.5613818133454102,0.5819624662399292,0.5716721397926696,0.8685572,Fuzzers
0.0012542116133447854,0.04260706901550293,0.021930640314423856,0.9999163,Fuzzers
0.5605415491089571,0.7097424268722534,0.6351419879906053,0.86886543,Fuzzers
0.29896406332687847,0.43986088037490845,0.36941247185089343,0.9470102,Fuzzers
0.6571697865179126,0.6993045210838318,0.6782371538008722,0.83023375,Fuzzers
0.6852554133170635,0.6055818796157837,0.6454186464664236,0.8176203,Fuzzers
0.15479460799533842,0.42963969707489014,0.29221715253511427,0.9775848,Fuzzers
0.9999986268866284,0.7655010223388672,0.8827498246127479,0.50067157,Fuzzers
0.5252521280087784,0.6344054341316223,0.5798287810702003,0.88142455,Fuzzers
0.8045602081772211,0.7564916014671326,0.7805259048221769,0.7541957,Fuzzers
0.0005374222287052774,0.08632612228393555,0.04343177225632041,0.9999671,Fuzzers
0.0053949321725058185,0.4390859603881836,0.2222404462803447,0.99957305,Fuzzers
0.9967678467988451,0.7763239145278931,0.886545880663369,0.46654326,Fuzzers
0.26002854553491417,0.64989173412323,0.4549601398290721,0.95607024,Fuzzers
0.9999937253810789,0.893580436706543,0.9467870810438109,0.50147456,Fuzzers
0.9035856687608905,0.6490371227264404,0.7763113957436655,0.68073016,Fuzzers
0.6492292615362513,0.5363819003105164,0.5928055809233839,0.83367467,Fuzzers
0.0011715385117738268,0.3124099373817444,0.1567907379467591,0.9999224,Fuzzers
0.0011274954176107557,0.10089045763015747,0.051008976523884114,0.9999256,Fuzzers
0.8512188433823248,0.7218425273895264,0.7865306853859255,0.7230809,Fuzzers
0.6651548120104847,0.5234671831130981,0.5943109975617914,0.82671934,Fuzzers
0.0012040383621844807,0.3131866455078125,0.15719534193499848,0.99992,Fuzzers
0.1264258870039516,0.5062973499298096,0.3163616184668806,0.98262686,Fuzzers
0.2730407743970256,0.5607595443725586,0.4169001593847921,0.9531089,Fuzzers
0.0006236994920889219,0.07970505952835083,0.04016437951021987,0.99996126,Fuzzers
0.864964212787233,0.6899363994598389,0.7774503061235359,0.71288586,Fuzzers
0.0011291301765288936,0.3040310740470886,0.15258010211180875,0.9999255,Fuzzers
0.2815786596186275,0.49204200506210327,0.3868103323403654,0.9511297,Fuzzers
0.3417837447950853,0.5360196828842163,0.4389017138396508,0.93634564,Fuzzers
0.29198156770184847,0.4980509281158447,0.3950162479088466,0.94867915,Fuzzers
0.4493861521599338,0.6241165399551392,0.5367513460575365,0.90609056,Fuzzers
0.004133249642884661,0.32048916816711426,0.16231120890499945,0.99968374,Fuzzers
0.34792103168245003,0.4818030595779419,0.41486204563019596,0.9347555,Fuzzers
0.6340036804510296,0.6262582540512085,0.6301309672511191,0.8401278,Fuzzers
0.1932194985479754,0.39956921339035034,0.29639435596916286,0.9702335,Fuzzers
0.05225618141502472,0.5183696746826172,0.28531292804882097,0.99408925,Fuzzers
0.0004423995047662228,0.10551530122756958,0.0529788503661679,0.9999734,Fuzzers
0.9064897678033599,0.7597702741622925,0.8331300209828262,0.32195035,Fuzzers
0.08007701942534104,0.44275718927383423,0.26141710434958765,0.9901079,Fuzzers
0.0029933093322430143,0.1079975962638855,0.055495452798064254,0.99977976,Fuzzers
0.0013570611014523172,0.10225421190261841,0.05180563650203536,0.9999087,Fuzzers
0.9920918105045362,0.6399945020675659,0.8160431562860511,0.5523044,Fuzzers
0.23803443674016708,0.4759027361869812,0.35696858646357416,0.9609251,Fuzzers
0.0031980372111072098,0.43701761960983276,0.22010782841047,0.99976283,Fuzzers
0.0009224932734449402,0.10917383432388306,0.055048163798664,0.9999404,Fuzzers
0.41803758451728823,0.5825550556182861,0.5002963200677872,0.9154425,Fuzzers
0.40623630699773317,0.6790469288825989,0.5426416179401661,0.9188449,Fuzzers
0.7787608327473149,0.664810299873352,0.7217855663103334,0.7695696,Fuzzers
0.2551126579361457,0.5969855189323425,0.4260490884342441,0.95717174,Fuzzers
0.8400460764603478,0.6510039567947388,0.7455250166275433,0.7309861,Fuzzers
0.8474561209554228,0.8578515648841858,0.8526538429198043,0.7257793,Fuzzers
0.0052022860748647355,0.1210559606552124,0.06312912336503856,0.9995902,Fuzzers
0.0012234889449850152,0.10049152374267578,0.0508575063438304,0.9999186,Fuzzers
0.4372265057916434,0.5303069353103638,0.48376672055100356,0.9097732,Fuzzers
0.0019982427391701182,0.2530195116996765,0.1275088772194233,0.9998597,Fuzzers
0.2872633311645841,0.5862516164779663,0.43675747382127517,0.9497959,Fuzzers
0.2066380579205816,0.6277253031730652,0.41718168054682336,0.96752864,Fuzzers
0.0018325822981964004,0.3269921541213989,0.16441236820979765,0.99987257,Fuzzers
0.5731443947685211,0.5385366678237915,0.5558405312961563,0.86419564,Fuzzers
0.9033329402554476,0.7401150465011597,0.8217239933783036,0.6809614,Fuzzers
0.059964642681635864,0.32008373737335205,0.19002419002749396,0.99302906,Fuzzers
0.4392927053591092,0.5452841520309448,0.492288428695027,0.9091524,Fuzzers
0.9362573849279491,0.6465016007423401,0.7913794928351445,0.35247317,Fuzzers
0.3595545401260884,0.4937747120857239,0.42666462610590616,0.9316981,Fuzzers
0.0046513460349944125,0.05210912227630615,0.02838023415565028,0.9996388,Generic
0.00036187610235514564,0.10211044549942017,0.05123616080088766,0.99997866,Generic
0.0002965065506597841,0.10547441244125366,0.05288545949595672,0.99998283,Generic
0.045996899709161994,0.37538862228393555,0.21069276099654877,0.99492365,Generic
9.957115280136313e-05,0.10556155443191528,0.05283056279235832,0.99999475,Generic
0.001496990737688281,0.07402569055557251,0.03776134064663039,0.9998982,Generic
0.028961582810115804,0.21357834339141846,0.12126996310076713,0.9970599,Generic
0.007477781474454642,0.07932442426681519,0.043401102870634915,0.99938214,Generic
0.0001668386963821286,0.099617600440979,0.04989221956868057,0.9999908,Generic
0.0003265524572113007,0.1091989278793335,0.0547627401682724,0.9999809,Generic
0.009997641043571167,0.0851738452911377,0.04758574316735443,0.99914,Generic
0.0002965065506597841,0.11343944072723389,0.056867973638946835,0.99998283,Generic
0.002529261007444013,0.07379895448684692,0.038164107747145466,0.99981755,Generic
0.00021802034069155047,0.10594397783279419,0.05308099908674287,0.9999877,Generic
0.0010305410379458848,0.12941128015518188,0.06522091059656389,0.99993265,Generic
0.0001346146018453863,0.10134857892990112,0.050741596765873254,0.9999927,Generic
0.0006306836420392557,0.1114116907119751,0.05602118717700718,0.9999608,Generic
0.00016484282008392593,0.09779387712478638,0.04897935997243515,0.99999094,Generic
0.0003265524572113007,0.10939186811447144,0.05485921028584137,0.9999809,Generic
0.00020827552489366332,0.10616004467010498,0.05318416009749932,0.9999883,Generic
0.0004982129555133806,0.11876863241195679,0.05963342268373508,0.9999697,Generic
0.0001628446869333102,0.09907799959182739,0.04962042213938035,0.99999106,Generic
0.0048768492165406655,0.0906832218170166,0.04778003551677863,0.999619,Generic
0.00030592719847525267,0.10690385103225708,0.053604889115366164,0.99998224,Generic
0.00012235321715814662,0.09835362434387207,0.04923798878051511,0.99999344,Generic
0.0001668386963821286,0.11073756217956543,0.05545220043797378,0.9999908,Generic
0.00024701176181978374,0.10508120059967041,0.052664106180745095,0.99998593,Generic
0.014398630724451574,0.07397586107254028,0.04418724589849593,0.99869365,Generic
0.0012202497424499902,0.05898696184158325,0.03010360579201662,0.9999188,Generic
0.0002199642359053371,0.11440801620483398,0.05731399022036966,0.9999876,Generic
0.0062572206012812895,0.05304849147796631,0.0296528560396238,0.99949515,Generic
0.000248932374714258,0.1075751781463623,0.05391205526053828,0.9999858,Generic
0.00016484282008392593,0.10286670923233032,0.051515776026207126,0.99999094,Generic
0.005882154655653161,0.08380532264709473,0.04484373865137394,0.99952924,Generic
0.028864853317921154,0.17319130897521973,0.10102808114657044,0.9970714,Generic
0.00021022792266770377,0.10024666786193848,0.05022844789230309,0.9999882,Generic
0.00458448609995342,0.09534668922424316,0.04996558766209829,0.99964464,Generic
0.09398433736832582,0.3788277506828308,0.2364060440255783,0.98796755,Generic
0.0046104276002336625,0.08285331726074219,0.04373187243048793,0.9996424,Generic
0.00023352598746201553,0.10064810514450073,0.05044081556598137,0.99998677,Generic
0.0018294973593965488,0.08219492435455322,0.04201221085697489,0.9998728,Generic
0.0046104276002336625,0.08285331726074219,0.04373187243048793,0.9996424,Generic
0.01793001095726832,0.21497845649719238,0.11645423372723035,0.9983175,Generic
0.0001906226772464532,0.10979896783828735,0.054994795257766904,0.9999894,Generic
0.0006602741472647816,0.08002948760986328,0.040344880878564034,0.99995875,Generic
0.0004928414368305488,0.07112795114517212,0.035810396291001335,0.9999701,Generic
0.00022578601239005546,0.10873854160308838,0.054482163807739216,0.99998724,Generic
0.00015683638946939376,0.10586589574813843,0.05301136606880391,0.9999914,Generic
0.06120753980159002,0.38517338037490845,0.22319046008824922,0.9928549,Generic
0.0042218183567537025,0.08610522747039795,0.045163522913575824,0.9996761,Generic
0.0046104276002336625,0.08285331726074219,0.04373187243048793,0.9996424,Generic
0.00027567437529691676,0.10849642753601074,0.05438605095565383,0.99998415,Generic
0.00037111252803178116,0.10991227626800537,0.055141694398018574,0.99997807,Generic
0.0009475499196274568,0.15221500396728516,0.0765812769434563,0.9999386,Generic
0.0007584779204255201,0.07541763782501221,0.038088057872718864,0.99995196,Generic
0.00045325695930073436,0.10664457082748413,0.05354891389339243,0.9999727,Generic
0.015876398370062557,0.18627798557281494,0.10107719197143875,0.998538,Generic
0.0002927299443287647,0.10621917247772217,0.053255951211025464,0.9999831,Generic
0.0008654077976958564,0.07179808616638184,0.036331746982038844,0.99994445,Generic
0.08632610578468229,0.42964261770248413,0.2579843617435832,0.9891578,Generic
0.0006637457951013633,0.07245445251464844,0.0365590991548749,0.9999585,Generic
0.001680639153147066,0.06868839263916016,0.03518451589615361,0.99988425,Generic
0.0003526156175820882,0.11095738410949707,0.05565499986353958,0.99997926,Generic
0.0001906226772464532,0.10979896783828735,0.054994795257766904,0.9999894,Generic
0.0022676192995779816,0.08532428741455078,0.043795953357064384,0.9998385,Generic
0.00024124114765441994,0.11200577020645142,0.05612350567705292,0.9999863,Generic
0.029133828809412746,0.37200987339019775,0.20057185109980524,0.9970394,Generic
0.00017876800885501006,0.10467326641082764,0.05242601720984132,0.9999901,Generic
0.05702845275140704,0.37604963779449463,0.21653904527295084,0.993437,Generic
0.00021022792266770377,0.11396926641464233,0.05708974716865502,0.9999882,Generic
0.0002737729928843993,0.11252760887145996,0.05640069093217218,0.99998426,Generic
0.0019707555784056084,0.0790780782699585,0.04052441692418205,0.99986184,Generic
0.00010790479552482448,0.10855501890182495,0.054331461848674885,0.9999943,Generic
0.0003265524572113007,0.1091989278793335,0.0547627401682724,0.9999809,Generic
0.00021412753270372867,0.1004796028137207,0.05034686517321221,0.99998796,Generic
0.0013009345465480589,0.07622289657592773,0.0387619155612379,0.99991286,Generic
0.000332154552731831,0.12283092737197876,0.0615815409623553,0.99998057,Generic
0.0001886518677555174,0.10655897855758667,0.053373815212671094,0.9999895,Generic
0.0001668386963821286,0.10508078336715698,0.05262381103176956,0.9999908,Generic
0.0001366480048755735,0.10666418075561523,0.053400414380245405,0.9999926,Generic
0.0007738515570753034,0.130404531955719,0.06558919175639714,0.9999509,Generic
0.00025085156001836866,0.11046826839447021,0.055359559977244295,0.9999857,Generic
0.01947219416731418,0.09705430269241333,0.05826324842986376,0.9981488,Generic
0.06558846461593403,0.219524085521698,0.14255627506881602,0.9922341,Generic
0.012319294638411684,0.07919913530349731,0.0457592149709545,0.9989079,Generic
0.0024833088890611837,0.0806766152381897,0.04157996206362544,0.99982125,Generic
0.005275986687024518,0.09076124429702759,0.04801861549202605,0.99958366,Generic
0.005618429673567108,0.09186500310897827,0.04874171639127269,0.999553,Generic
0.08768004995251544,0.3807659149169922,0.2342229824347538,0.9889494,Generic
0.002054596448893998,0.07785558700561523,0.039955091727254616,0.9998553,Generic
0.0005249804427828249,0.10909444093704224,0.05480971068991253,0.99996793,Generic
0.0002623368394032284,0.10612982511520386,0.05319608097730354,0.999985,Generic
0.0003563227338527614,0.1237897276878357,0.06207302521084423,0.999979,Generic
0.001366654928575277,0.07676476240158081,0.039065708665078046,0.999908,Generic
0.0001906226772464532,0.10422664880752563,0.052208635742386045,0.9999894,Generic
0.0005107228878817194,0.11083924770355225,0.05567498529571698,0.9999689,Generic
0.0001528189612404194,0.09914267063140869,0.049647744796324556,0.99999166,Generic
0.00012235321715814662,0.09705716371536255,0.04858975846626035,0.99999344,Generic
0.00026042611467141973,0.10650789737701416,0.05338416174584279,0.9999851,Generic
0.00031156571854403095,0.10660427808761597,0.05345792190308,0.9999819,Generic
0.050762431475413636,0.3893558382987976,0.22005913488710563,0.9942906,Reconnaissance
0.3800561619788167,0.4773072600364685,0.42868171100764263,0.9261701,Reconnaissance
0.011147591617842428,0.3918790817260742,0.2015133366719583,0.99902606,Reconnaissance
0.31373124615405673,0.5994945764541626,0.45661291130410964,0.94341636,Reconnaissance
0.0033025979601811876,0.39999455213546753,0.20164857504782435,0.99975413,Reconnaissance
0.01967699325774475,0.38692688941955566,0.2033019413386502,0.9981262,Reconnaissance
0.029427776719255404,0.4089440703392029,0.21918592352922914,0.99700433,Reconnaissance
0.08542555625464407,0.40746939182281494,0.24644747403872952,0.9892959,Reconnaissance
0.6077802387997584,0.5362644195556641,0.5720223291777112,0.8508217,Reconnaissance
0.0224105768763415,0.3870584964752197,0.20473453667578062,0.9978206,Reconnaissance
0.025635510897609917,0.4022648334503174,0.21395017217396364,0.9974509,Reconnaissance
0.4507157070380915,0.49750036001205444,0.47410803352507297,0.9056836,Reconnaissance
0.23450079520421438,0.5364900827407837,0.38549543897249905,0.9616875,Reconnaissance
0.0394608414862537,0.376670777797699,0.20806580964197635,0.99576783,Reconnaissance
0.017888818425157757,0.39191102981567383,0.2048999241204158,0.99832195,Reconnaissance
0.010688135935219056,0.3856055736541748,0.19814685479469693,0.99907184,Reconnaissance
0.023413637471595177,0.3963010907173157,0.20985736409445543,0.99770665,Reconnaissance
0.022279323210600603,0.3785417079925537,0.20041051560157716,0.99783546,Reconnaissance
0.03681255051356922,0.40759140253067017,0.2222019765221197,0.9961015,Reconnaissance
0.01967699325774475,0.38692688941955566,0.2033019413386502,0.9981262,Reconnaissance
0.01839840570689318,0.39041852951049805,0.2044084676086956,0.9982665,Reconnaissance
0.02931536724631412,0.45525920391082764,0.24228728557857088,0.99701774,Reconnaissance
0.022160594718854572,0.4331732392311096,0.2276669169749821,0.99784887,Reconnaissance
0.016206912747430458,0.3901097774505615,0.203158345098996,0.99850285,Reconnaissance
0.06191933299784847,0.4587787389755249,0.2603490359866867,0.99275476,Reconnaissance
0.03952704137069128,0.39093947410583496,0.21523325773826313,0.9957594,Reconnaissance
0.03761863051093429,0.3892148733139038,0.21341675191241904,0.99600047,Reconnaissance
0.03146521756282222,0.3796851634979248,0.2055751905303735,0.9967595,Reconnaissance
0.04188382712462114,0.4315277934074402,0.23670581026603066,0.99545825,Reconnaissance
0.050666567270931134,0.38720810413360596,0.21893733570226853,0.99430346,Reconnaissance
0.0184978278024654,0.39045971632003784,0.20447877206125162,0.99825567,Reconnaissance
0.018505472968742036,0.3911404013633728,0.20482293716605743,0.99825484,Reconnaissance
0.02522832316108978,0.42934155464172363,0.22728493890140672,0.9974981,Reconnaissance
0.0008078952205003429,0.09492206573486328,0.04786498047768181,0.9999485,Reconnaissance
0.016230395097345533,0.3904690742492676,0.20334973467330655,0.99850035,Reconnaissance
0.013139737874352714,0.3905889391899109,0.20186433853213182,0.99882406,Reconnaissance
0.0028596751175828474,0.4785693883895874,0.24071453175358512,0.9997907,Reconnaissance
0.5333537147429728,0.5405248403549194,0.5369392775489461,0.8786063,Reconnaissance
0.0011242251439913464,0.3218504786491394,0.16148735189656538,0.99992585,Reconnaissance
0.01768479863111391,0.3877684473991394,0.20272662301512664,0.99834406,Reconnaissance
0.4010282423729802,0.5303405523300171,0.46568439735149864,0.92032635,Reconnaissance
0.02437688811401749,0.4225032925605774,0.22344009033729745,0.9975963,Reconnaissance
0.0034308980254356878,0.436235249042511,0.21983307353397333,0.9997434,Reconnaissance
0.026962453789257598,0.41765230894088745,0.22230738136507253,0.99729604,Reconnaissance
0.027811112928855804,0.3874253034591675,0.20761820819401164,0.9971962,Reconnaissance
0.04128963244034797,0.3961526155471802,0.2187211239937641,0.99553454,Reconnaissance
0.011477676038583174,0.46804600954055786,0.23976184278957052,0.998993,Reconnaissance
0.013221471285560804,0.4081488251686096,0.2106851482270852,0.99881566,Reconnaissance
0.020119292327330097,0.4114071726799011,0.21576323250361562,0.9980773,Reconnaissance
0.02327092949258392,0.38570261001586914,0.20448676975422653,0.9977229,Reconnaissance
0.045105352396004876,0.3946775794029236,0.21989146589946423,0.9950405,Reconnaissance
0.017888818425157757,0.39191102981567383,0.2048999241204158,0.99832195,Reconnaissance
0.006039944706976408,0.373574435710907,0.18980719020894168,0.99951494,Reconnaissance
0.045913369885421065,0.4473007917404175,0.24660708081291927,0.9949346,Reconnaissance
0.059067065226782865,0.3868476152420044,0.22295734023439362,0.9931543,Reconnaissance
0.02451832772097863,0.3753809332847595,0.19994963050286907,0.99758005,Reconnaissance
0.5088436932465851,0.5406135320663452,0.5247286126564652,0.8870186,Reconnaissance
0.0011780469802174164,0.3094125986099243,0.15529532279507086,0.9999219,Reconnaissance
0.02891748807077193,0.3913003206253052,0.21010890434803856,0.9970651,Reconnaissance
0.004398183206177363,0.4443802833557129,0.22438923328094512,0.99966085,Reconnaissance
0.024110153771444952,0.38236093521118164,0.20323554449131329,0.99762696,Reconnaissance
0.0439784199528528,0.4315216541290283,0.23775003704094055,0.9951874,Reconnaissance
0.0029976539095989897,0.2704867720603943,0.13674221298499664,0.9997794,Reconnaissance
0.16680380179087095,0.40792763233184814,0.28736571706135955,0.9753507,Reconnaissance
0.02637058624522892,0.48684006929397583,0.2566053277696024,0.9973653,Reconnaissance
0.022767753939050978,0.38057607412338257,0.20167191403121676,0.99778014,Reconnaissance
0.026427746291580526,0.4137382507324219,0.2200829985120012,0.9973586,Reconnaissance
0.026783433285854013,0.3628044128417969,0.19479392306382545,0.997317,Reconnaissance
0.07378705493967282,0.409601628780365,0.2416943418600189,0.9910444,Reconnaissance
0.10306799878352518,0.39409422874450684,0.248581113764016,0.98651993,Reconnaissance
0.022629533632335674,0.3873080611228943,0.20496879737761498,0.9977958,Reconnaissance
0.009101280231611577,0.39089906215667725,0.2000001711941444,0.9992274,Reconnaissance
0.016230395097345533,0.3904690742492676,0.20334973467330655,0.99850035,Reconnaissance
0.07530675276173283,0.44414329528808594,0.2597250240249094,0.99082,Reconnaissance
0.004400931233651403,0.4295161962509155,0.21695856374228348,0.9996606,Reconnaissance
0.03303706106206962,0.37105780839920044,0.20204743473063502,0.9965683,Reconnaissance
0.020685551923368194,0.38094407320022583,0.200814812561797,0.99801433,Reconnaissance
0.026888737725531527,0.41399186849594116,0.22044030311073634,0.9973047,Reconnaissance
0.05527025798826303,0.393568217754364,0.22441923787131351,0.99367887,Reconnaissance
0.025361109890929386,0.41361087560653687,0.21948599274873312,0.9974827,Reconnaissance
0.08115125530937717,0.4535629153251648,0.267357085317271,0.98994595,Reconnaissance
0.0502697979209328,0.496066689491272,0.2731682437061024,0.9943567,Reconnaissance
0.022351030570709175,0.38017284870147705,0.20126193963609312,0.99782735,Reconnaissance
0.014924501269826109,0.3926481008529663,0.2037863010613962,0.9986386,Reconnaissance
0.37405942791286956,0.5436642169952393,0.4588618224540544,0.9278057,Reconnaissance
0.04407284380263433,0.41226911544799805,0.22817097962531618,0.9951751,Reconnaissance
0.0184978278024654,0.39045971632003784,0.20447877206125162,0.99825567,Reconnaissance
0.04153636036361311,0.3794739246368408,0.21050514250022698,0.9955029,Reconnaissance
0.023368698942370508,0.3863105773925781,0.2048396381674743,0.9977118,Reconnaissance
0.09697196623453613,0.45357292890548706,0.27527244757001157,0.98749566,Reconnaissance
0.01811708508574434,0.3786734342575073,0.19839525967162583,0.99829715,Reconnaissance
0.04226026490061279,0.41237467527389526,0.22731747008725403,0.9954098,Reconnaissance
0.020428522508039268,0.42499619722366333,0.2227123598658513,0.99804294,Reconnaissance
0.01999072185966555,0.38366466760635376,0.20182769473300965,0.9980915,Reconnaissance
0.41851281557728487,0.47943979501724243,0.4489763052972636,0.9153042,Reconnaissance
0.1804642977575784,0.4987432360649109,0.33960376691124466,0.972739,Reconnaissance
0.03843187466059936,0.40670061111450195,0.22256624288755067,0.99589807,Reconnaissance
0.016928773646836683,0.38209033012390137,0.19950955188536904,0.9984256,Reconnaissance
0.012668510785446457,0.3721497058868408,0.19240910833614364,0.99887234,Reconnaissance
0.009634240358683592,0.4078604578971863,0.20874734912793494,0.9991756,Reconnaissance
0.04644482852333418,0.42080914974212646,0.23362698913273033,0.99486476,Shellcode
0.018307089637357325,0.5283106565475464,0.27330887309245183,0.9982765,Shellcode
0.510006983897021,0.5092997550964355,0.5096533694967282,0.88662696,Shellcode
0.08390073119980522,0.47817015647888184,0.28103544383934354,0.98952883,Shellcode
0.32149824064099747,0.6381983160972595,0.47984827836912847,0.9414908,Shellcode
0.04343988315396512,0.4827946424484253,0.2631172628011952,0.9952573,Shellcode
0.21603759772083755,0.560165286064148,0.38810144189249274,0.96559197,Shellcode
0.10499788060235082,0.5612074732780457,0.33310267694019824,0.9862075,Shellcode
0.9636776968422374,0.6998027563095093,0.8317402265758733,0.6117244,Shellcode
0.2207478800604995,0.6270508766174316,0.42389937833896557,0.9646085,Shellcode
0.12670720762510046,0.5616796612739563,0.3441934344495284,0.9825785,Shellcode
0.1493270967928432,0.5667508840560913,0.35803899042446724,0.9785825,Shellcode
0.04490603256534164,0.5113091468811035,0.2781075897232226,0.9950665,Shellcode
0.05107191425564126,0.5210503339767456,0.28606112411619344,0.994249,Shellcode
0.15873292470877132,0.48191219568252563,0.3203225601956485,0.97685856,Shellcode
0.1104453235792735,0.586572527885437,0.34850892573235526,0.98531646,Shellcode
0.17570607525398846,0.5898827314376831,0.3827944033458358,0.97365713,Shellcode
0.542118638561545,0.5180667638778687,0.5300927012197068,0.8755144,Shellcode
